"GeneNames","value1","value2","log2(Fold_change)","log2(Fold_change) normalized","z-score","p-value","q-value(Benjamini et al. 1995)","q-value(Storey et al. 2003)","Signature(q-value(Storey et al. 2003) < 0.01)","mu","clr","pch"
"Ssr1",1305,1246,0.0667457384332444,-0.184446063830958,-3.23469573928215,0.00121772420314307,0.0045808958460668,0.00167311427365871,FALSE,10.3164612222406,"purple","3"
"Mrpl54",257,285,-0.149193559858226,-0.400385362122428,-3.23456217835134,0.00121829390289273,0.00458172276231484,0.00167341629436038,FALSE,8.08022132912299,"purple","3"
"Rpl8",1188,1141,0.0582360445120855,-0.192955757752117,-3.23341057426052,0.00122321625427706,0.00459891382421996,0.00167969511230764,FALSE,10.1852010985447,"purple","3"
"Atp1a1",1700,1268,0.422980000885657,0.171788198621454,3.23276985999588,0.00122596283351953,0.00460791713689387,0.00168298345839782,FALSE,10.5198290305822,"purple","3"
"Smc5",224,133,0.752072486556414,0.500880684292212,3.23145565939287,0.00123161430943362,0.00462783052569102,0.00169025657181341,FALSE,7.4313186787794,"purple","3"
"Usp54",1734,1295,0.421151800647918,0.169959998383715,3.23122375084641,0.00123261408308046,0.00463025858231169,0.00169102059783678,FALSE,10.5493122828979,"purple","3"
"Timm13",477,493,-0.0475983803724009,-0.298790182636603,-3.23116252677514,0.00123287814927573,0.00462992238737187,0.00169102059783678,FALSE,8.92164464619171,"purple","3"
"Ifi30",824,812,0.021164609998042,-0.23002719226616,-3.2308299750621,0.00123431339443892,0.00463398334294085,0.00169250381049986,FALSE,9.6759182221842,"purple","3"
"Nrm",65,27,1.26748031086499,1.01628850860078,3.23013156301723,0.00123733266446917,0.00464398717145995,0.00169615758234908,FALSE,5.38862765759596,"red","4"
"Sqstm1",878,861,0.0282077021385145,-0.222984100125688,-3.22897313596255,0.00124235564436405,0.00466150348508518,0.00170255519437368,FALSE,9.7639732784661,"purple","3"
"Il34",450,298,0.594612670754875,0.343420868490673,3.22723366749675,0.00124993341401483,0.00468859296949991,0.00171244928595824,FALSE,8.5164748558396,"purple","3"
"Kif14",42,14,1.58496250072116,1.33377069845695,3.22521546464228,0.00125877892845091,0.00471771896624631,0.00172210144009722,FALSE,4.59983617241818,"red","4"
"Prr11",42,14,1.58496250072116,1.33377069845695,3.22521546464228,0.00125877892845091,0.00471771896624631,0.00172210144009722,FALSE,4.59983617241818,"red","4"
"Cdca7l",42,14,1.58496250072116,1.33377069845695,3.22521546464228,0.00125877892845091,0.00471771896624631,0.00172210144009722,FALSE,4.59983617241818,"red","4"
"Btrc",42,14,1.58496250072116,1.33377069845695,3.22521546464228,0.00125877892845091,0.00471771896624631,0.00172210144009722,FALSE,4.59983617241818,"red","4"
"Slc30a2",42,14,1.58496250072116,1.33377069845695,3.22521546464228,0.00125877892845091,0.00471771896624631,0.00172210144009722,FALSE,4.59983617241818,"red","4"
"Wwc1",722,504,0.518575103387255,0.267383301123052,3.22501673564893,0.00125965304967486,0.00471694500585997,0.00172280450867348,FALSE,9.23656747519354,"purple","3"
"Cdc37",876,859,0.0282727384627108,-0.222919063801492,-3.22431577703207,0.0012627407341779,0.00472715549287012,0.00172612783307258,FALSE,9.76065069036982,"purple","3"
"Abr",284,176,0.690315500867384,0.439123698603182,3.22430126002831,0.00126280475458225,0.00472604408724051,0.00172612783307258,FALSE,7.80458936907099,"purple","3"
"Ube2n",557,567,-0.0256714076021964,-0.276863209866399,-3.22313848880942,0.00126794235270485,0.00474391574533428,0.00173265523017031,FALSE,9.13436922114113,"purple","3"
"Spty2d1",918,897,0.0333861684945465,-0.217805633769656,-3.2221480127487,0.00127233389272342,0.00475898666815571,0.00173815969413043,FALSE,9.82565725916653,"purple","3"
"Adh1",213,242,-0.184153617048756,-0.435345419312959,-3.22124562512343,0.0012763470887442,0.00477263424531847,0.00174314429908963,FALSE,7.82678642875022,"purple","3"
"Psip1",228,136,0.745427172914402,0.4942353706502,3.22063419539063,0.0012790729430334,0.00478146165829929,0.00174636840004149,FALSE,7.46017642770754,"purple","3"
"Dcaf8",835,591,0.498618067183884,0.247426264919681,3.22050448936861,0.00127965188428606,0.00478226068057246,0.00174666023282162,FALSE,9.45632335376947,"purple","3"
"Acaa2",797,787,0.0182160884829852,-0.232975713781217,-3.21982314416236,0.00128269703505545,0.0047922732308277,0.00175031719017465,FALSE,9.62932786974898,"purple","3"
"Lce1i",980,953,0.0403055350926298,-0.210886267171573,-3.21957046384301,0.00128382804393403,0.00479513070031833,0.00175136084476798,FALSE,9.91648517145626,"purple","3"
"Plekha6",605,415,0.543823805927669,0.292632003663467,3.21680305084707,0.00129627550730543,0.0048402417360036,0.00176783708003741,FALSE,8.96887942919812,"purple","3"
"Hist1h2bc",245,273,-0.156119201917281,-0.407311004181484,-3.21662679524548,0.00129707204281759,0.00484183534797502,0.00176841912665573,FALSE,8.01469753996121,"purple","3"
"Fbxw5",568,387,0.553557363360271,0.302365561096069,3.2151236390945,0.00130388349335021,0.00486448841749885,0.00177669287380827,FALSE,8.87296843782455,"purple","3"
"Pik3r5",58,23,1.33441903907056,1.08322723680636,3.21471322055542,0.00130574900605431,0.00486867404165184,0.00177771543688404,FALSE,5.19077147559229,"red","4"
"Acot5",58,23,1.33441903907056,1.08322723680636,3.21471322055542,0.00130574900605431,0.00486867404165184,0.00177771543688404,FALSE,5.19077147559229,"red","4"
"Mylk",58,23,1.33441903907056,1.08322723680636,3.21471322055542,0.00130574900605431,0.00486867404165184,0.00177771543688404,FALSE,5.19077147559229,"red","4"
"Cobll1",471,314,0.584962500721158,0.333770698456955,3.21427548665578,0.00130774139209892,0.00487332769764809,0.00177992130909332,FALSE,8.58710199925221,"purple","3"
"Nsmaf",495,332,0.576245283620047,0.325053481355844,3.21394693810631,0.00130923865373673,0.00487751925197227,0.00178125528334478,FALSE,8.66316207315695,"purple","3"
"Usp49",94,45,1.06273575534796,0.81154395308376,3.21389700457936,0.00130946634927276,0.0048769800465662,0.00178125528334478,FALSE,6.02322097400366,"purple","3"
"Hspbap1",108,54,1,0.748808197735798,3.21336624143006,0.00131188887461974,0.00488391892342445,0.00178353609710725,FALSE,6.25488750216347,"purple","3"
"Gna12",108,54,1,0.748808197735798,3.21336624143006,0.00131188887461974,0.00488391892342445,0.00178353609710725,FALSE,6.25488750216347,"purple","3"
"2810417H13Rik",156,86,0.859137464160151,0.607945661895948,3.21297479975877,0.00131367815376437,0.00488849543152726,0.00178546113206792,FALSE,6.85583348678217,"purple","3"
"Zgpat",314,198,0.665264128812017,0.414072326547814,3.21082698436558,0.00132353595629017,0.00492377936011924,0.00179834814075394,FALSE,7.96198868448562,"purple","3"
"Map2k3",2093,1945,0.105802156382154,-0.145389645882048,-3.20749871486348,0.00133894658766774,0.00497686788688876,0.00181773805375138,FALSE,10.9784555180646,"purple","3"
"Rbm26",278,172,0.692676318021409,0.441484515757206,3.20589712015678,0.00134642117548292,0.00500323078687539,0.00182723265655272,FALSE,7.7726029137128,"purple","3"
"Ndufc1",370,392,-0.0833283835988947,-0.334520185863097,-3.20583659375409,0.00134670440354707,0.00500286359275145,0.00182723265655272,FALSE,8.57304565231576,"purple","3"
"Pnpla7",169,95,0.831023827951237,0.579832025687034,3.20510301589983,0.00135014149035082,0.00501420953379012,0.00183137661802615,FALSE,6.98536752230657,"purple","3"
"Cfap97",114,58,0.974909019037169,0.723717216772967,3.20470136789491,0.00135202678811831,0.00501978757879479,0.00183341392841914,FALSE,6.34543550464616,"purple","3"
"Tjap1",73,32,1.18982455888002,0.938632756615815,3.20441003223751,0.00135339580944846,0.00502273434171108,0.00183372075198377,FALSE,5.59491227944001,"purple","3"
"Zfp865",73,32,1.18982455888002,0.938632756615815,3.20441003223751,0.00135339580944846,0.00502273434171108,0.00183372075198377,FALSE,5.59491227944001,"purple","3"
"Rps11",722,718,0.00801499306411912,-0.243176809200083,-3.20440844913041,0.00135340325215132,0.00502062764502027,0.00183372075198377,FALSE,9.49184753035511,"purple","3"
"Trerf1",63,26,1.27684020535883,1.02564840309462,3.20413527771933,0.00135468808555933,0.00502325937431668,0.00183442223501211,FALSE,5.3388598208205,"red","4"
"Dctd",63,26,1.27684020535883,1.02564840309462,3.20413527771933,0.00135468808555933,0.00502325937431668,0.00183442223501211,FALSE,5.3388598208205,"red","4"
"Rpl32",698,696,0.00413973036092408,-0.247052071903278,-3.20305261865928,0.00135979133455104,0.00504004175656547,0.00184081151069739,FALSE,9.44501336102919,"purple","3"
"Lmntd2",68,29,1.22948184612277,0.978290043858565,3.20131474910871,0.00136802009084784,0.00506910670335382,0.00185142711493045,FALSE,5.47272191818896,"purple","3"
"Fam83b",904,645,0.487023612104572,0.23583180984037,3.20034220496471,0.00137264507529768,0.00508480544866283,0.00185716088311415,FALSE,9.5766671563629,"purple","3"
"C330018D20Rik",191,220,-0.203930885488911,-0.455122687753114,-3.19987313156366,0.0013748809297258,0.00509164756073512,0.00185965987801707,FALSE,7.6793942707802,"purple","3"
"Serpinb6a",919,897,0.0349568763697743,-0.216234925894428,-3.1997824039492,0.00137531377348425,0.00509181053541878,0.00185967460993883,FALSE,9.82644261310415,"purple","3"
"Lonp2",433,451,-0.0587604085286557,-0.309952210792858,-3.19970786568368,0.00137566947505301,0.00509168789593531,0.00185967460993883,FALSE,8.78760341899105,"purple","3"
"Med8",696,694,0.00415164327046824,-0.247040158993734,-3.1982990200839,0.00138240855777952,0.00511518509865013,0.00186825666606371,FALSE,9.44086767421349,"purple","3"
"Sfrp1",123,64,0.94251450533924,0.691322703075038,3.19770082678994,0.00138527915748788,0.00512435891731745,0.00187160728731161,FALSE,6.47125725266962,"purple","3"
"Otub2",1685,1583,0.09008733593204,-0.161104466332162,-3.19759625494768,0.00138578153917112,0.00512476962876187,0.00187175729447246,FALSE,10.6734892081032,"purple","3"
"Mlx",559,568,-0.0230426466614908,-0.274234448925693,-3.19680581725523,0.00138958438043332,0.0051373821179487,0.00187599159536282,FALSE,9.13822579617394,"purple","3"
"B4galnt3",126,66,0.932885804141463,0.681694001877261,3.19671506258782,0.00139002162171633,0.00513754816155106,0.00187599159536282,FALSE,6.51083702142919,"purple","3"
"Zfp316",36,11,1.71049338280501,1.45930158054081,3.19670021269807,0.00139009317815621,0.00513636291420867,0.00187599159536282,FALSE,4.3146783100398,"red","4"
"Prss23",100,49,1.02914634565952,0.777954543395314,3.1962316776803,0.00139235263015531,0.00514326027979796,0.00187851077091404,FALSE,6.12928301694497,"purple","3"
"Phf24",566,386,0.552201205563803,0.3010094032996,3.19581381811118,0.00139437056256749,0.00514926184907536,0.00188070276819138,FALSE,8.86855764004998,"purple","3"
"Klhl28",89,42,1.08341600818764,0.832224205923435,3.19547064952998,0.00139602981285457,0.00515393583290966,0.00188240988167547,FALSE,5.93402542687258,"purple","3"
"Nmt2",457,304,0.588122841614485,0.336931039350283,3.19437028119122,0.00140136247713371,0.00517216506146165,0.00188906787686091,FALSE,8.54198893425083,"purple","3"
"Ppara",49,18,1.4447848426729,1.19359304040869,3.19416146533553,0.00140237656973107,0.00517444947326807,0.00188946717148135,FALSE,4.89231742277876,"red","4"
"Ebp",1000,970,0.0439433475875965,-0.207248454676606,-3.1941465980716,0.00140244879685706,0.00517325830840655,0.00188946717148135,FALSE,9.94381261086829,"purple","3"
"Tnfrsf1b",32,9,1.83007499855769,1.57888319629349,3.19397175491056,0.00140329846535926,0.00517420622381516,0.00188952536813137,FALSE,4.08496250072116,"red","4"
"Col4a6",32,9,1.83007499855769,1.57888319629349,3.19397175491056,0.00140329846535926,0.00517420622381516,0.00188952536813137,FALSE,4.08496250072116,"red","4"
"Slk",2835,2176,0.381670178579252,0.13047837631505,3.19389385157026,0.00140367719756881,0.00517341764766778,0.00188952536813137,FALSE,11.27829793054,"purple","3"
"Taf1a",286,178,0.684137905811991,0.432946103547789,3.19353301003489,0.00140543268202105,0.00517843021132968,0.0018913561436155,FALSE,7.81780238387239,"purple","3"
"Ccar2",709,495,0.518357102272544,0.267165300008342,3.19336268644268,0.00140626200482509,0.00518002839752027,0.00189151867017767,FALSE,9.21046326610324,"purple","3"
"Zfp422",34,10,1.76553474636298,1.51434294409877,3.19320625556748,0.00140702408007181,0.00518064960735001,0.00189151867017767,FALSE,4.20469546806885,"red","4"
"Klrd1",34,10,1.76553474636298,1.51434294409877,3.19320625556748,0.00140702408007181,0.00518064960735001,0.00189151867017767,FALSE,4.20469546806885,"red","4"
"Kitl",44,68,-0.628031222613042,-0.879223024877244,-3.19318341308773,0.00140713539231466,0.00517887520021373,0.00189151867017767,FALSE,5.77344722994382,"purple","3"
"Zfp414",176,100,0.815575428862573,0.564383626598371,3.19219946913362,0.00141193790202385,0.00519509042624396,0.00189744107641292,FALSE,7.05164390420601,"purple","3"
"Hipk2",160,89,0.846194663920965,0.595002861656763,3.19178391067051,0.00141397072722278,0.00520110861600626,0.00189963914411218,FALSE,6.89883076292688,"purple","3"
"Zfp182",216,128,0.754887502163468,0.503695699899266,3.1895023719795,0.00142517969519418,0.00524086720263068,0.00191416046505401,FALSE,7.37744375108173,"purple","3"
"M6pr",704,701,0.00616098462667303,-0.245030817637529,-3.18935600865268,0.00142590155195343,0.00524204964144586,0.00191443859917917,FALSE,9.45635112632396,"purple","3"
"Spdl1",103,51,1.01407518521172,0.762883382947521,3.18929808271206,0.00142618733293943,0.00524162871873192,0.00191443859917917,FALSE,6.17946293457736,"purple","3"
"Gm20125",131,160,-0.288505093349912,-0.539696895614115,-3.18886151297488,0.00142834287422506,0.00524807798484209,0.00191679411206271,FALSE,7.17767554821241,"purple","3"
"Zfp655",353,227,0.636975885980266,0.385784083716063,3.18740865246346,0.00143553794702974,0.00527303489939818,0.00192590930947679,FALSE,8.14503643028105,"purple","3"
"Rbl2",338,216,0.645991934118715,0.394800131854513,3.18685791875145,0.00143827409446105,0.00528160383257642,0.00192868302070312,FALSE,8.07788346922283,"purple","3"
"Sf3a2",173,98,0.819918383521516,0.568726581257314,3.18683020028375,0.00143841193193855,0.00528062916981646,0.00192868302070312,FALSE,7.02466903587597,"purple","3"
"Wnt7b",500,513,-0.0370307309449665,-0.288222533209169,-3.18531044699061,0.00144598797294048,0.00530695417759406,0.00193821801071981,FALSE,8.98429965013457,"purple","3"
"Parp8",265,163,0.701120395219485,0.449928592955283,3.18524128418879,0.00144633362613015,0.0053067354536773,0.00193821801071981,FALSE,7.69928835184082,"purple","3"
"Rdh11",766,539,0.507059119172451,0.255867316908249,3.18512504651545,0.00144691471577329,0.00530738044903397,0.00193845358711664,FALSE,9.32767102233873,"purple","3"
"Rxra",2136,1617,0.401591968213893,0.15040016594969,3.1844229190256,0.00145042933493049,0.00531878245335054,0.0019426180249933,FALSE,10.8598999475806,"purple","3"
"Pomt1",76,34,1.16046467219325,0.909272869929044,3.18347632700989,0.00145518011851819,0.00533470986897976,0.00194843531211949,FALSE,5.66769517734696,"purple","3"
"Exosc3",158,187,-0.243113711710533,-0.494305513974736,-3.18243178076764,0.0014604391593568,0.00534949672497265,0.00195383602426305,FALSE,7.42533760403237,"purple","3"
"Tle6",300,325,-0.115477217419935,-0.366669019684137,-3.18177750581356,0.00146374219359418,0.00536009620389145,0.00195770734988762,FALSE,8.28655729920585,"purple","3"
"Aldh4a1",170,96,0.824428435416546,0.573236633152343,3.18164142180787,0.00146443006283386,0.00536111592753965,0.00195807979105379,FALSE,6.99717671842943,"purple","3"
"Ptpn6",331,211,0.649588218100033,0.39839641583583,3.18042826168944,0.00147057545018737,0.00538210886534477,0.00196574719609159,FALSE,8.0458932977572,"purple","3"
"Glrx2",603,608,-0.011913321543501,-0.263105123807703,-3.17936489811962,0.00147598156285834,0.00540038518179098,0.00197242238953488,FALSE,9.24197085267183,"purple","3"
"Rpl18",640,642,-0.00450139223494084,-0.255693194499143,-3.17910701655843,0.00147729538223606,0.005403682410721,0.00197362666070186,FALSE,9.32417879100483,"purple","3"
"Ptms",622,429,0.535936932631058,0.284745130366856,3.17812233757666,0.00148232190810682,0.00542055442241238,0.00197978894959354,FALSE,9.01280230381508,"purple","3"
"Plekha5",815,577,0.498228740472959,0.247036938208756,3.17690494716142,0.00148855814898982,0.00544183946427181,0.00198756304194297,FALSE,9.42154187888196,"purple","3"
"Rap2c",855,838,0.0289741760739091,-0.222217626190293,-3.17501850221073,0.00149826947578104,0.00547581322504959,0.00199997152840441,FALSE,9.72529352173631,"purple","3"
"Gsta1",16,34,-1.08746284125034,-1.33865464351454,-3.17469104951612,0.00149996111982766,0.00548046620093282,0.00200167096900005,FALSE,4.54373142062517,"red","4"
"Cep78",95,46,1.04629365227393,0.795101850009732,3.17451937204399,0.00150084872087389,0.00548217963733433,0.00200229677997605,FALSE,6.04670878219398,"purple","3"
"Ddx58",66,28,1.23703919730085,0.985847395036647,3.17408932076025,0.00150307428214747,0.00548877794889043,0.00200470672982375,FALSE,5.42587452070803,"purple","3"
"Mrpl28",481,495,-0.0413916311969302,-0.292583433461133,-3.17386590063063,0.00150423170484174,0.00549147314605591,0.00200569111650256,FALSE,8.93058889936851,"purple","3"
"Arid4a",467,312,0.581876520847413,0.33068471858321,3.17270091100704,0.00151028022011533,0.00551201769297943,0.0020126822761704,FALSE,8.57634047928595,"purple","3"
"Uhrf1bp1l",404,265,0.608362933301233,0.357171131037031,3.17269392018287,0.00151031658333942,0.00551061456083304,0.0020126822761704,FALSE,8.35403001610118,"purple","3"
"Gstz1",408,268,0.606336151513723,0.355144349249521,3.1713837814332,0.00151714561158639,0.00553398935479772,0.0020212196240474,FALSE,8.36925726621463,"purple","3"
"Mlf2",1121,1078,0.0564291000529202,-0.194762702211282,-3.17129722107845,0.00151759780299253,0.0055340972515141,0.0020212590319585,FALSE,10.102356012779,"purple","3"
"Cep68",139,75,0.890122382227627,0.638930579963425,3.1703626973306,0.0015224876680166,0.00555038307702598,0.00202720722376156,FALSE,6.67387988160969,"purple","3"
"Tpi1",1150,1104,0.0588936890535692,-0.192298113210633,-3.17006292446321,0.00152405929146276,0.00555456621811991,0.00202873506314236,FALSE,10.137971301305,"purple","3"
"Pfn1",599,604,-0.0119925465362929,-0.263184348800495,-3.16979875054184,0.00152544551836254,0.00555807152558638,0.00203001533236322,FALSE,9.23240846605693,"purple","3"
"Daam1",3266,2973,0.135605327654051,-0.115586474610151,-3.16930000500172,0.00152806580348729,0.00556607001298084,0.00203293667872801,FALSE,11.6055064117347,"purple","3"
"Fmn1",803,568,0.499509058012633,0.24831725574843,3.16906710291024,0.00152929083261995,0.00556898316272475,0.00203400066982967,FALSE,9.399501648511,"purple","3"
"Ube2f",707,703,0.00818552573686482,-0.243006276527338,-3.16862536233954,0.00153161680519517,0.00557590271449286,0.00203652794860211,FALSE,9.46147364194097,"purple","3"
"Ginm1",695,692,0.00624093997414477,-0.244950862290058,-3.16782344221633,0.00153584762154031,0.00558975114065323,0.00204158591111757,FALSE,9.4377486976238,"purple","3"
"H13",819,805,0.0248746686390291,-0.226317133625173,-3.16702331533919,0.0015400797022667,0.00560359647157056,0.00204664274313465,FALSE,9.66528230732149,"purple","3"
"Trmt1l",207,122,0.762749619936439,0.511557817672236,3.16676429436636,0.00154145203157561,0.00560703176485627,0.00204789744056146,FALSE,7.31211214753111,"purple","3"
"Plekhg2",127,67,0.922595496314393,0.671403694050191,3.16657101936784,0.00154247676312415,0.00560920111444343,0.00204868976806263,FALSE,6.52738693861497,"purple","3"
"Gas1",98,48,1.02974734339405,0.77855554112985,3.16622215307898,0.00154432801804523,0.00561359483589238,0.00205000999323226,FALSE,6.09983617241818,"purple","3"
"Pola2",98,48,1.02974734339405,0.77855554112985,3.16622215307898,0.00154432801804523,0.00561359483589238,0.00205000999323226,FALSE,6.09983617241818,"purple","3"
"Chid1",241,268,-0.15319985422781,-0.404391656492013,-3.16579158604874,0.00154661563806159,0.00561957041631979,0.00205200586418873,FALSE,7.98948926334387,"purple","3"
"Acad10",87,41,1.08539149123064,0.834199688966442,3.16577766712581,0.0015466896419066,0.00561828040520579,0.00205200586418873,FALSE,5.90024775023341,"purple","3"
"Ccdc93",252,154,0.710493382805016,0.459301580540813,3.16568870467861,0.00154716271266219,0.00561844030014182,0.00205206426379194,FALSE,7.62203323209741,"purple","3"
"Polr3a",277,172,0.687477411347091,0.436285609082889,3.16529157072594,0.00154927615580076,0.0056245553812617,0.00205429771983417,FALSE,7.77000346037564,"purple","3"
"Serinc1",840,824,0.0277449904829048,-0.223446811781298,-3.16512193614997,0.00155017971679036,0.00562627588452598,0.00205492611189242,FALSE,9.70037302242467,"purple","3"
"Aqr",321,204,0.654004145150807,0.402812342886605,3.1643084629854,0.00155451944051097,0.00563577853640396,0.0020583968353118,FALSE,7.9994274145469,"purple","3"
"Hectd3",549,374,0.553767879117562,0.302576076853359,3.16297305218179,0.00156166786611185,0.00566012751362707,0.00206728999130354,FALSE,8.82377839944642,"purple","3"
"Pias3",628,434,0.533069516447148,0.281877714182945,3.16282879725904,0.0015624418684045,0.00566136587348004,0.00206774228657842,FALSE,9.02808599066805,"purple","3"
"0610012G03Rik",203,231,-0.186413124230881,-0.437604926495083,-3.16227707087662,0.00156540542609921,0.00567053500823489,0.00207109119708653,FALSE,7.75854247930062,"purple","3"
"Zcchc17",202,230,-0.18727856819258,-0.438470370456783,-3.16119091940542,0.00157125473857352,0.00569014955797021,0.00207825516331417,FALSE,7.75185076684808,"purple","3"
"Mrpl33",431,448,-0.0558108629685048,-0.307002665232707,-3.16031484300288,0.00157598737698882,0.00570571045111104,0.00208393858273685,FALSE,8.77944949057335,"purple","3"
"Mfap3l",2646,2429,0.123450571642813,-0.127741230621389,-3.15912189010975,0.00158245291376854,0.00572753479983389,0.00209190965009758,FALSE,11.3078720604573,"purple","3"
"Aadacl2",859,841,0.0305523308833191,-0.220639471380883,-3.15897258829551,0.00158326381321638,0.00572888633160223,0.00209206227372775,FALSE,9.7312381556968,"purple","3"
"Dse",155,86,0.84985965057214,0.598667848307937,3.1588590708796,0.00158388061369071,0.00572874371945307,0.00209206227372775,FALSE,6.85119457998817,"purple","3"
"Relb",155,86,0.84985965057214,0.598667848307937,3.1588590708796,0.00158388061369071,0.00572874371945307,0.00209206227372775,FALSE,6.85119457998817,"purple","3"
"Fndc3a",314,199,0.657996128347977,0.406804326083775,3.15844454718207,0.00158613482065117,0.00573452111441941,0.00209446131314474,FALSE,7.96562268471764,"purple","3"
"Zfp788",235,142,0.726769827060317,0.475578024796115,3.15645952302468,0.00159697050513066,0.00577210288840354,0.00210818758079963,FALSE,7.51313203303484,"purple","3"
"Armcx4",45,16,1.49185309632967,1.24066129406547,3.15587423569774,0.00160017840659486,0.00578210160992264,0.00211183948738168,FALSE,4.74592654816484,"red","4"
"Ndufb10",487,500,-0.0380063225797453,-0.289198124843948,-3.1547990463694,0.00160608687393262,0.00580185037631658,0.00211905247454646,FALSE,8.94678112337222,"purple","3"
"Msl2",367,238,0.62481848953527,0.373626687271067,3.15422326281595,0.00160925921643137,0.00581170696060915,0.00212265246730411,FALSE,8.20722700807558,"purple","3"
"Atp2a3",59,24,1.29768054864069,1.04648874637648,3.15234779171118,0.00161963236202888,0.0058467500429409,0.00213515720846353,FALSE,5.2338027750415,"red","4"
"Rac3",59,24,1.29768054864069,1.04648874637648,3.15234779171118,0.00161963236202888,0.0058467500429409,0.00213515720846353,FALSE,5.2338027750415,"red","4"
"Dcp1a",461,308,0.581836399734437,0.330644597470234,3.15189172112193,0.00162216415274149,0.00585346915958938,0.00213790558231942,FALSE,8.55770474056212,"purple","3"
"Jmjd1c",2279,1733,0.395129270105127,0.143937467840924,3.15151373644456,0.00162426522395001,0.00585943611780313,0.00214008493834349,FALSE,10.9566205742127,"purple","3"
"Mff",711,706,0.0101813763482355,-0.241010425915967,-3.15038956411889,0.00163052887531146,0.00588041190366388,0.00214774607885053,FALSE,9.4686150614453,"purple","3"
"Ttc1",411,429,-0.0618392538178618,-0.313031056082064,-3.1500020009193,0.00163269344352116,0.00588659709331212,0.00215000514114609,FALSE,8.71391421059061,"purple","3"
"Pml",82,38,1.1096244911745,0.858432688910296,3.14948879521154,0.0016355638035386,0.00589532287567793,0.00215319212280113,FALSE,5.80273975903083,"purple","3"
"Tax1bp1",1379,1308,0.0762599160158981,-0.174931886248304,-3.14844803286606,0.00164139905150699,0.00591472773238417,0.00216027950130187,FALSE,10.391276783506,"purple","3"
"Phf10",590,595,-0.0121747139461021,-0.263366516210305,-3.14816976684307,0.00164296244970628,0.0059187326764522,0.00216086721603065,FALSE,9.21065850122226,"purple","3"
"Slc29a1",69,30,1.20163386116965,0.950442058905448,3.14812732815053,0.00164320100587587,0.0059171503291474,0.00216086721603065,FALSE,5.50770752619334,"purple","3"
"Gm13124",69,30,1.20163386116965,0.950442058905448,3.14812732815053,0.00164320100587587,0.0059171503291474,0.00216086721603065,FALSE,5.50770752619334,"purple","3"
"Atg12",602,606,-0.00955430671324997,-0.260746108977452,-3.14695768528843,0.00164978835476385,0.00593842179923931,0.00216893345956429,FALSE,9.23839683011633,"purple","3"
"Ier3ip1",551,559,-0.0207959642720326,-0.271987766536235,-3.14661858535375,0.00165170268106968,0.00594367865034556,0.00217085345794799,FALSE,9.11630649070717,"purple","3"
"Slc25a10",143,78,0.87446911791614,0.623277315651938,3.1453963359773,0.00165861963798776,0.00596692971413453,0.00217934561494311,FALSE,6.72263677782032,"purple","3"
"Anapc13",302,326,-0.110323414905999,-0.361515217170201,-3.14468546564609,0.00166265484554101,0.00597980368095565,0.00218404766850879,FALSE,8.29356644677808,"purple","3"
"Got1",506,342,0.565141059808413,0.313949257544211,3.14450354526155,0.00166368895486689,0.0059818799736359,0.00218480600815159,FALSE,8.7004230447901,"purple","3"
"Lgals12",315,200,0.655351828612555,0.404160026348353,3.14434757697936,0.0016645760130255,0.00598342654146828,0.00218537087249309,FALSE,7.971532104081,"purple","3"
"Cab39l",874,854,0.0333972098801087,-0.217794592384094,-3.14380298402595,0.00166767675898163,0.00599292732131295,0.00218875306284457,FALSE,9.75479086456054,"purple","3"
"Strip1",1677,1573,0.0923640181486594,-0.158827784115543,-3.14367334308818,0.00166841567755052,0.00599393780453336,0.00218875306284457,FALSE,10.66548496449,"purple","3"
"Bcar1",264,163,0.695665965127377,0.444474162863175,3.14365415151306,0.00166852508997307,0.00599268679462353,0.00218875306284457,FALSE,7.69656113679477,"purple","3"
"Cnst",1650,1549,0.091128880343609,-0.160062921920593,-3.14317874701545,0.00167123751006655,0.00600078288848958,0.00219171005873868,FALSE,10.6426858689614,"purple","3"
"Nfil3",137,74,0.888578717331576,0.637386915067374,3.14070697687839,0.00168540568517158,0.00604916745164365,0.00220907917051825,FALSE,6.65374272429474,"purple","3"
"H2-M2",137,74,0.888578717331576,0.637386915067374,3.14070697687839,0.00168540568517158,0.00604916745164365,0.00220907917051825,FALSE,6.65374272429474,"purple","3"
"Rnf38",816,579,0.495005803982259,0.243814001718057,3.13913400356856,0.00169447940362967,0.00607923501110425,0.00222036370434779,FALSE,9.42492243998037,"purple","3"
"Angptl2",134,72,0.89616418901546,0.644972386751258,3.13896557900261,0.00169545362164187,0.00608023145978372,0.00222042360195832,FALSE,6.61800709595004,"purple","3"
"Gpc2",134,72,0.89616418901546,0.644972386751258,3.13896557900261,0.00169545362164187,0.00608023145978372,0.00222042360195832,FALSE,6.61800709595004,"purple","3"
"Efna3",914,890,0.03838882920431,-0.212802973059892,-3.13855051633888,0.00169785666782561,0.00608634904603786,0.00222296201563683,FALSE,9.81685594045592,"purple","3"
"Zfp652",43,15,1.51937415909358,1.26818235682938,3.13837553825524,0.00169887065910153,0.00608748427443824,0.00222307248796137,FALSE,4.66657767515531,"red","4"
"Pgm2l1",43,15,1.51937415909358,1.26818235682938,3.13837553825524,0.00169887065910153,0.00608748427443824,0.00222307248796137,FALSE,4.66657767515531,"red","4"
